Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_scaled,Fare_scaled
1,1,male,48.0,1,0,52.0,2,0,0,False,False,True,False,False,True,False,False,0.5978889168132696,0.20883012480571742
0,3,male,29.0,0,0,9.4833,1,1,0,False,False,True,False,False,True,False,False,0.35913546117114853,0.038084590818655
0,2,male,52.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.648152802211611,0.052207531201429354
0,3,male,19.0,0,0,7.65,1,1,0,False,False,True,False,False,True,False,False,0.23347574767529528,0.03072212413007189
1,1,female,38.0,0,0,227.525,1,1,1,True,False,False,False,True,False,False,False,0.4722292033174164,0.9137321951234779
1,2,female,27.0,0,0,10.5,1,1,1,False,False,True,False,True,False,False,False,0.33400351847197784,0.04216762135500063
0,3,male,25.0,0,0,15.5,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.06224744104785807
0,3,male,33.0,0,0,7.775,1,1,0,False,False,True,False,False,True,False,False,0.4093993465694898,0.031224119622393326
1,2,female,6.0,0,1,33.0,2,0,1,False,False,True,False,True,False,False,False,0.0701181201306861,0.13252680997285912
0,3,male,17.0,1,0,7.0542,2,0,0,False,False,True,False,False,True,False,False,0.20834380497612465,0.028329412815470995
0,2,male,34.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.42196531791907516,0.052207531201429354
0,2,male,50.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.6230208595124404,0.052207531201429354
1,1,male,27.0,1,0,53.1,2,0,0,False,False,True,False,False,True,False,False,0.33400351847197784,0.21324768513814604
0,3,male,20.0,0,0,8.6625,1,1,0,False,False,True,False,False,True,False,False,0.24604171902488062,0.034788287617875516
1,2,female,30.0,3,0,21.0,4,0,1,False,False,True,False,False,False,True,False,0.37170143252073384,0.08433524271000126
1,3,female,21.5,0,0,7.7375,1,1,1,False,True,False,False,True,False,False,False,0.2648906760492586,0.031073520974696893
0,2,male,25.0,1,0,26.0,2,0,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.10441506240285871
0,3,female,25.0,1,0,7.925,2,0,1,False,False,True,False,True,False,False,False,0.3088715757728072,0.031826514213179044
1,1,female,29.0,0,0,211.3375,1,1,1,False,False,True,False,True,False,False,False,0.35913546117114853,0.848723778867852
0,3,male,11.0,0,0,18.7875,1,1,0,True,False,False,False,False,True,False,False,0.13294797687861273,0.07544992249591184
0,2,male,30.0,0,0,0.0,1,1,0,False,False,True,False,False,True,False,False,0.37170143252073384,0.0
0,2,male,23.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.2837396330736366,0.052207531201429354
0,2,male,23.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.2837396330736366,0.052207531201429354
0,3,male,28.5,0,0,16.1,1,1,0,False,False,True,False,False,True,False,False,0.35285247549635584,0.06465701941100097
0,3,female,48.0,1,3,34.375,5,0,1,False,False,True,False,False,False,True,False,0.5978889168132696,0.13804876038839492
1,1,male,35.0,0,0,249.00622000000035,1,1,0,True,False,False,False,False,True,False,False,0.43453128926866047,1.0
0,3,male,25.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.031709248066172764
0,3,male,25.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.031709248066172764
1,1,male,40.0,0,0,30.0,1,1,0,False,False,True,False,False,True,False,False,0.4973611460165871,0.12047891815714466
0,1,male,36.0,1,0,78.85,2,0,0,False,False,True,False,False,True,False,False,0.4470972606182458,0.31665875655636183
1,1,female,21.0,2,2,249.00622000000035,5,0,1,True,False,False,False,True,False,False,False,0.2586076903744659,1.0
0,3,male,24.0,1,0,16.1,2,0,0,False,False,True,False,False,True,False,False,0.2963056044232219,0.06465701941100097
1,3,male,31.0,0,0,7.925,1,1,0,False,False,True,False,False,True,False,False,0.38426740387031916,0.031826514213179044
0,1,male,70.0,1,1,71.0,3,0,0,False,False,True,False,False,False,False,True,0.8743402865041467,0.2851334396385757
0,3,male,16.0,1,1,20.25,3,0,0,False,False,True,False,False,True,False,False,0.19577783362653933,0.08132326975607264
1,2,female,30.0,0,0,13.0,1,1,1,False,False,True,False,True,False,False,False,0.37170143252073384,0.052207531201429354
0,1,male,19.0,1,0,53.1,2,0,0,False,False,True,False,False,True,False,False,0.23347574767529528,0.21324768513814604
0,3,male,31.0,0,0,7.75,1,1,0,False,True,False,False,False,True,False,False,0.38426740387031916,0.031123720523929036
1,2,female,4.0,1,1,23.0,3,0,1,False,False,True,False,True,False,False,False,0.04498617743151546,0.09236717058714423
1,3,male,6.0,0,1,12.475,2,0,0,False,False,True,True,False,False,False,False,0.0701181201306861,0.05009915013367932
0,3,male,33.0,0,0,9.5,1,1,0,False,False,True,False,False,True,False,False,0.4093993465694898,0.03815165741642914
0,3,male,23.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.2837396330736366,0.031709248066172764
1,2,female,48.0,1,2,65.0,4,0,1,False,False,True,False,False,False,True,False,0.5978889168132696,0.26103765600714673
1,2,male,0.67,1,1,14.5,3,0,0,False,False,True,True,False,False,False,False,0.0031414928373963316,0.058231477109286583
0,3,male,28.0,0,0,7.7958,1,1,0,False,False,True,False,False,True,False,False,0.3465694898215632,0.03130765167231561
0,2,male,18.0,0,0,11.5,1,1,0,False,False,True,False,False,True,False,False,0.22090977632570996,0.04618358529357212
0,3,male,34.0,0,0,8.05,1,1,0,False,False,True,False,False,True,False,False,0.42196531791907516,0.03232850970550048
1,1,female,33.0,0,0,86.5,1,1,1,False,False,True,False,False,False,False,True,0.4093993465694898,0.34738088068643375
0,3,male,25.0,0,0,14.5,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.058231477109286583
0,3,male,41.0,0,0,7.125,1,1,0,False,False,True,False,False,True,False,False,0.5099271173661724,0.028613743062321857
1,3,male,20.0,0,0,7.2292,1,1,0,True,False,False,False,False,True,False,False,0.24604171902488062,0.029032206504721002
1,1,female,36.0,1,2,120.0,4,0,1,False,False,True,False,False,False,True,False,0.4470972606182458,0.48191567262857865
0,3,male,16.0,0,0,7.775,1,1,0,False,False,True,False,False,True,False,False,0.19577783362653933,0.031224119622393326
1,1,female,51.0,1,0,77.9583,2,0,1,False,False,True,False,False,False,True,False,0.6355868308620256,0.31307772151233765
0,1,male,40.0,0,0,39.6,1,1,0,True,False,False,False,False,False,False,True,0.4973611460165871,0.15903217196743094
0,3,female,30.5,0,0,7.75,1,1,1,False,True,False,False,True,False,False,False,0.37798441819552653,0.031123720523929036
0,3,male,25.0,1,0,24.15,2,0,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.09698552911650145
0,3,male,32.0,0,0,8.3625,1,1,0,False,False,True,False,False,True,False,False,0.39683337521990447,0.03358349843630408
0,3,male,24.0,0,0,9.5,1,1,0,False,False,True,False,False,True,False,False,0.2963056044232219,0.03815165741642914
0,3,male,48.0,0,0,7.8542,1,1,0,False,False,True,False,False,True,False,False,0.5978889168132696,0.031542183966328186
0,2,female,57.0,0,0,10.5,1,1,1,False,False,True,False,False,False,True,False,0.7109826589595376,0.04216762135500063
0,3,male,25.0,0,0,7.225,1,1,0,True,False,False,False,False,True,False,False,0.3088715757728072,0.029015339456179005
1,2,female,54.0,1,3,23.0,5,0,1,False,False,True,False,False,False,True,False,0.6732847449107816,0.09236717058714423
0,3,male,18.0,0,0,7.75,1,1,0,False,False,True,False,False,True,False,False,0.22090977632570996,0.031123720523929036
0,3,male,25.0,0,0,7.75,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.031123720523929036
1,3,female,5.0,0,0,12.475,1,1,1,False,False,True,False,True,False,False,False,0.05755214878110078,0.05009915013367932
0,3,male,25.0,0,0,7.7375,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.031073520974696893
1,1,female,43.0,0,1,211.3375,2,0,1,False,False,True,False,False,False,True,False,0.5350590600653431,0.848723778867852
1,3,female,13.0,0,0,7.2292,1,1,1,True,False,False,False,True,False,False,False,0.15807991957778336,0.029032206504721002
1,1,female,17.0,1,0,57.0,2,0,1,False,False,True,False,False,False,True,False,0.20834380497612465,0.22890994449857485
0,1,male,29.0,0,0,30.0,1,1,0,False,False,True,False,False,True,False,False,0.35913546117114853,0.12047891815714466
0,3,male,25.0,1,2,23.45,4,0,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.0941743543595014
0,3,male,25.0,0,0,7.05,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.028312545766928994
0,3,male,25.0,0,0,7.25,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.029115738554643292
1,3,female,18.0,0,0,7.4958,1,1,1,False,False,True,False,True,False,False,False,0.22090977632570996,0.030102862490744165
0,3,male,8.0,4,1,29.125,6,0,0,False,True,False,True,False,False,False,False,0.09525006282985675,0.1169649497108946
1,3,male,1.0,1,2,20.575,4,0,0,False,False,True,True,False,False,False,False,0.007288263382759489,0.08262845803610838
0,1,male,46.0,0,0,79.2,1,1,0,True,False,False,False,False,True,False,False,0.572756974114099,0.3180643439348619
0,3,male,25.0,0,0,7.75,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.031123720523929036
0,2,male,16.0,0,0,26.0,1,1,0,False,False,True,False,False,True,False,False,0.19577783362653933,0.10441506240285871
0,3,female,21.5,8,2,69.55,11,0,1,False,False,True,False,True,False,False,False,0.2648906760492586,0.279310291927647
0,1,male,40.0,0,0,30.6958,1,1,0,True,False,False,False,False,True,False,False,0.4973611460165871,0.12327322586560269
0,3,male,25.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.031709248066172764
0,2,male,39.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.4847951746670017,0.052207531201429354
1,1,female,49.0,0,0,25.9292,1,1,1,False,False,True,False,False,False,False,True,0.610454888162855,0.10413073215600785
1,3,female,31.0,0,0,8.6833,1,1,1,False,False,True,False,False,False,True,False,0.38426740387031916,0.0348718196677978
0,3,male,30.0,0,0,7.2292,1,1,0,True,False,False,False,False,True,False,False,0.37170143252073384,0.029032206504721002
0,3,female,30.0,1,1,24.15,3,0,1,False,False,True,False,False,False,True,False,0.37170143252073384,0.09698552911650145
0,2,male,34.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.42196531791907516,0.052207531201429354
1,2,female,31.0,1,1,26.25,3,0,1,False,False,True,False,False,False,True,False,0.38426740387031916,0.10541905338750157
1,1,male,11.0,1,2,120.0,4,0,0,False,False,True,True,False,False,False,False,0.13294797687861273,0.48191567262857865
1,3,male,0.42,0,1,8.5167,2,0,0,True,False,False,True,False,False,False,False,0.0,0.0342027600756318
1,3,male,27.0,0,0,6.975,1,1,0,False,False,True,False,False,True,False,False,0.33400351847197784,0.02801134847153613
0,3,male,31.0,0,0,7.775,1,1,0,False,False,True,False,False,True,False,False,0.38426740387031916,0.031224119622393326
0,1,male,39.0,0,0,0.0,1,1,0,False,False,True,False,False,True,False,False,0.4847951746670017,0.0
0,3,female,18.0,0,0,7.775,1,1,1,False,False,True,False,True,False,False,False,0.22090977632570996,0.031224119622393326
0,2,male,39.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.4847951746670017,0.052207531201429354
1,1,female,33.0,1,0,53.1,2,0,1,False,False,True,False,False,False,True,False,0.4093993465694898,0.21324768513814604
0,3,male,26.0,0,0,7.8875,1,1,0,False,False,True,False,False,True,False,False,0.32143754712239253,0.03167591556548262
0,3,male,39.0,0,0,24.15,1,1,0,False,False,True,False,False,True,False,False,0.4847951746670017,0.09698552911650145
0,2,male,35.0,0,0,10.5,1,1,0,False,False,True,False,False,True,False,False,0.43453128926866047,0.04216762135500063
0,3,female,6.0,4,2,31.275,7,0,1,False,False,True,False,True,False,False,False,0.0701181201306861,0.1255992721788233
0,3,male,30.5,0,0,8.05,1,1,0,False,False,True,False,False,True,False,False,0.37798441819552653,0.03232850970550048
0,1,male,40.0,0,0,0.0,1,1,0,False,False,True,False,False,True,False,False,0.4973611460165871,0.0
0,3,female,23.0,0,0,7.925,1,1,1,False,False,True,False,True,False,False,False,0.2837396330736366,0.031826514213179044
0,2,male,31.0,1,1,37.0042,3,0,0,True,False,False,False,False,True,False,False,0.38426740387031916,0.14860753277568706
0,3,male,43.0,0,0,6.45,1,1,0,False,False,True,False,False,True,False,False,0.5350590600653431,0.0259029674037861
0,3,male,10.0,3,2,27.9,6,0,0,False,False,True,True,False,False,False,False,0.12038200552902739,0.11204539388614453
1,1,female,52.0,1,1,93.5,3,0,1,False,False,True,False,False,False,True,False,0.648152802211611,0.3754926282564342
1,3,male,27.0,0,0,8.6625,1,1,0,False,False,True,False,False,True,False,False,0.33400351847197784,0.034788287617875516
0,1,male,38.0,0,0,0.0,1,1,0,False,False,True,False,False,False,False,True,0.4722292033174164,0.0
1,3,female,27.0,0,1,12.475,2,0,1,False,False,True,False,False,False,True,False,0.33400351847197784,0.05009915013367932
0,3,male,2.0,4,1,39.6875,6,0,0,False,False,True,True,False,False,False,False,0.01985423473234481,0.15938356881205595
0,3,male,25.0,0,0,6.95,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.027910949373071845
0,3,male,25.0,0,0,56.4958,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.22688509548074712
1,2,male,1.0,0,2,37.0042,3,0,0,True,False,False,True,False,False,False,False,0.007288263382759489,0.14860753277568706
1,3,male,25.0,0,0,7.75,1,1,0,False,True,False,False,False,True,False,False,0.3088715757728072,0.031123720523929036
1,1,female,62.0,0,0,80.0,1,1,1,False,False,True,False,False,False,True,False,0.7738125157074642,0.3212771150857191
1,3,female,15.0,1,0,14.4542,2,0,1,True,False,False,False,False,False,True,False,0.18321186227695402,0.05804754596090001
1,2,male,0.83,1,1,18.75,3,0,0,False,False,True,True,False,False,False,False,0.005152048253329982,0.07529932384821542
0,3,male,25.0,0,0,7.2292,1,1,0,True,False,False,False,False,True,False,False,0.3088715757728072,0.029032206504721002
0,3,male,23.0,0,0,7.8542,1,1,0,False,False,True,False,False,True,False,False,0.2837396330736366,0.031542183966328186
0,3,male,18.0,0,0,8.3,1,1,0,False,False,True,False,False,True,False,False,0.22090977632570996,0.03333250069014336
1,1,female,39.0,1,1,83.1583,3,0,1,True,False,False,False,True,False,False,False,0.4847951746670017,0.33396073399290943
0,3,male,21.0,0,0,8.6625,1,1,0,False,False,True,False,False,True,False,False,0.2586076903744659,0.034788287617875516
0,3,male,25.0,0,0,8.05,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.03232850970550048
1,3,male,32.0,0,0,56.4958,1,1,0,False,False,True,False,False,True,False,False,0.39683337521990447,0.22688509548074712
1,1,male,40.0,0,0,29.7,1,1,0,True,False,False,False,False,True,False,False,0.4973611460165871,0.11927412897557321
0,3,male,20.0,0,0,7.925,1,1,0,False,False,True,False,False,True,False,False,0.24604171902488062,0.031826514213179044
0,2,male,16.0,0,0,10.5,1,1,0,False,False,True,False,False,True,False,False,0.19577783362653933,0.04216762135500063
1,1,female,30.0,0,0,31.0,1,1,1,True,False,False,False,True,False,False,False,0.37170143252073384,0.12449488209571614
0,3,male,34.5,0,0,6.4375,1,1,0,True,False,False,False,False,True,False,False,0.4282483035938678,0.025852767854553958
0,3,male,17.0,0,0,8.6625,1,1,0,False,False,True,False,False,True,False,False,0.20834380497612465,0.034788287617875516
0,3,male,42.0,0,0,7.55,1,1,0,False,False,True,False,False,True,False,False,0.5224930887157577,0.03032052773621474
0,3,male,25.0,8,2,69.55,11,0,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.279310291927647
0,3,male,35.0,0,0,7.8958,1,1,0,True,False,False,False,False,True,False,False,0.43453128926866047,0.031709248066172764
0,2,male,28.0,0,1,33.0,2,0,0,False,False,True,False,False,False,False,True,0.3465694898215632,0.13252680997285912
1,1,female,35.0,1,0,89.1042,2,0,1,True,False,False,False,False,False,True,False,0.43453128926866047,0.3578392539752617
0,3,male,4.0,4,2,31.275,7,0,0,False,False,True,True,False,False,False,False,0.04498617743151546,0.1255992721788233
0,3,male,74.0,0,0,7.775,1,1,0,False,False,True,False,False,True,False,False,0.9246041719024881,0.031224119622393326
0,3,female,9.0,1,1,15.2458,3,0,1,True,False,False,False,True,False,False,False,0.10781603417944208,0.061226583014673194
1,1,female,16.0,0,1,39.4,2,0,1,False,False,True,False,True,False,False,False,0.19577783362653933,0.15822897917971665
0,2,female,44.0,1,0,26.0,2,0,1,False,False,True,False,False,False,True,False,0.5476250314149284,0.10441506240285871
1,3,female,18.0,0,1,9.35,2,0,1,False,False,True,False,False,False,True,False,0.22090977632570996,0.037549262825643415
1,1,female,45.0,1,1,164.8667,3,0,1,False,False,True,False,False,False,True,False,0.5601910027645137,0.662098721871284
1,1,male,51.0,0,0,26.55,1,1,0,False,False,True,False,False,True,False,False,0.6355868308620256,0.10662384256907302
1,3,female,24.0,0,3,19.2583,4,0,1,True,False,False,False,False,False,True,False,0.2963056044232219,0.0773406383181913
0,3,male,25.0,0,0,7.2292,1,1,0,True,False,False,False,False,True,False,False,0.3088715757728072,0.029032206504721002
0,3,male,41.0,2,0,14.1083,3,0,0,False,False,True,False,False,True,False,False,0.5099271173661724,0.056658424034548134
0,2,male,21.0,1,0,11.5,2,0,0,False,False,True,False,False,True,False,False,0.2586076903744659,0.04618358529357212
1,1,female,48.0,0,0,25.9292,1,1,1,False,False,True,False,False,False,True,False,0.5978889168132696,0.10413073215600785
0,3,female,21.5,8,2,69.55,11,0,1,False,False,True,False,True,False,False,False,0.2648906760492586,0.279310291927647
0,2,male,24.0,0,0,13.0,1,1,0,False,False,True,False,False,True,False,False,0.2963056044232219,0.052207531201429354
1,2,female,42.0,0,0,13.0,1,1,1,False,False,True,False,False,False,True,False,0.5224930887157577,0.052207531201429354
1,2,female,27.0,1,0,13.8583,2,0,1,True,False,False,False,True,False,False,False,0.33400351847197784,0.05565443304990526
0,1,male,31.0,0,0,50.4958,1,1,0,False,False,True,False,False,True,False,False,0.38426740387031916,0.20278931184931817
0,3,male,25.0,0,0,9.5,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.03815165741642914
1,3,male,4.0,1,1,11.1333,3,0,0,False,False,True,True,False,False,False,False,0.04498617743151546,0.044710931317297954
0,3,male,26.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.32143754712239253,0.031709248066172764
1,1,female,47.0,1,1,52.5542,3,0,1,False,False,True,False,False,False,True,False,0.5853229454636844,0.21105577202047374
0,1,male,33.0,0,0,5.0,1,1,0,False,False,True,False,False,True,False,False,0.4093993465694898,0.020079819692857444
0,3,male,47.0,0,0,9.0,1,1,0,False,False,True,False,False,True,False,False,0.5853229454636844,0.0361436754471434
1,2,female,28.0,1,0,24.0,2,0,1,True,False,False,False,False,False,True,False,0.3465694898215632,0.09638313452571573
1,3,female,15.0,0,0,7.225,1,1,1,True,False,False,False,True,False,False,False,0.18321186227695402,0.029015339456179005
0,3,male,20.0,0,0,9.8458,1,1,0,False,False,True,False,False,True,False,False,0.24604171902488062,0.03954037774638716
0,3,male,19.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.23347574767529528,0.031709248066172764
0,3,male,25.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.031709248066172764
1,1,female,56.0,0,1,83.1583,2,0,1,True,False,False,False,False,False,True,False,0.6984166876099522,0.33396073399290943
1,2,female,25.0,0,1,26.0,2,0,1,False,False,True,False,False,False,True,False,0.3088715757728072,0.10441506240285871
0,3,male,33.0,0,0,7.8958,1,1,0,False,False,True,False,False,True,False,False,0.4093993465694898,0.031709248066172764
0,3,female,22.0,0,0,10.5167,1,1,1,False,False,True,False,True,False,False,False,0.2711736617240513,0.042234687952774776
0,2,male,28.0,0,0,10.5,1,1,0,False,False,True,False,False,True,False,False,0.3465694898215632,0.04216762135500063
0,3,male,25.0,0,0,7.05,1,1,0,False,False,True,False,False,True,False,False,0.3088715757728072,0.028312545766928994
0,3,female,39.0,0,5,29.125,6,0,1,False,True,False,False,False,False,True,False,0.4847951746670017,0.1169649497108946
0,2,male,27.0,0,0,13.0,1,1,0,False,False,True,False,False,False,False,True,0.33400351847197784,0.052207531201429354
1,1,female,19.0,0,0,30.0,1,1,1,False,False,True,False,True,False,False,False,0.23347574767529528,0.12047891815714466
0,3,female,21.5,1,2,23.45,4,0,1,False,False,True,False,True,False,False,False,0.2648906760492586,0.0941743543595014
1,1,male,26.0,0,0,30.0,1,1,0,True,False,False,False,False,True,False,False,0.32143754712239253,0.12047891815714466
0,3,male,32.0,0,0,7.75,1,1,0,False,True,False,False,False,True,False,False,0.39683337521990447,0.031123720523929036
